Row ID,Order ID,product_id,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Sales,Quantity
6420,CA-2016-140130,9334,10/31/16,11/5/16,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Tulsa,Oklahoma,74133,Central,368.97,3
6421,CA-2016-140130,4239,10/31/16,11/5/16,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Tulsa,Oklahoma,74133,Central,12.39,3
6422,CA-2016-140130,34977,10/31/16,11/5/16,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Tulsa,Oklahoma,74133,Central,332.94,3
6423,CA-2014-159121,22313,7/26/14,8/1/14,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Draper,Utah,84020,West,111.93,7
6424,CA-2015-149650,20783,10/24/15,10/27/15,First Class,RD-19660,Robert Dilbeck,Home Office,United States,Oakland,California,94601,West,454.272,8
6425,CA-2017-115777,37583,8/19/17,8/24/17,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Lawrence,Massachusetts,1841,East,19.44,3
6426,CA-2016-143714,5118,5/23/16,5/27/16,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,19120,East,8399.976,4
6427,CA-2016-143714,56090,5/23/16,5/27/16,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,19120,East,6.294,1
6428,CA-2016-143714,13342,5/23/16,5/27/16,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,19120,East,10.368,2
6429,CA-2016-143714,52575,5/23/16,5/27/16,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,19120,East,122.382,3
6430,CA-2014-165764,58738,11/3/14,11/7/14,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South,25.984,2
6431,CA-2014-165764,32554,11/3/14,11/7/14,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South,945.036,6
6432,CA-2014-165764,56152,11/3/14,11/7/14,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South,14.301,7
6433,CA-2014-165764,45630,11/3/14,11/7/14,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South,410.352,3
6434,CA-2015-121405,12917,3/30/15,4/4/15,Standard Class,FC-14335,Fred Chung,Corporate,United States,Chicago,Illinois,60610,Central,23.52,5
6435,CA-2015-121405,55895,3/30/15,4/4/15,Standard Class,FC-14335,Fred Chung,Corporate,United States,Chicago,Illinois,60610,Central,180.96,5
6436,US-2017-116897,58559,5/27/17,5/29/17,First Class,JG-15160,James Galang,Consumer,United States,Pocatello,Idaho,83201,West,35,4
6437,US-2017-116897,46424,5/27/17,5/29/17,First Class,JG-15160,James Galang,Consumer,United States,Pocatello,Idaho,83201,West,477.15,5
6438,US-2017-116897,56322,5/27/17,5/29/17,First Class,JG-15160,James Galang,Consumer,United States,Pocatello,Idaho,83201,West,302.376,3
6439,US-2017-113992,38942,12/14/17,12/19/17,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Plano,Texas,75023,Central,974.988,4
6440,CA-2014-166891,22611,10/4/14,10/6/14,First Class,CC-12220,Chris Cortes,Consumer,United States,New York City,New York,10024,East,589.41,5
6441,CA-2016-101161,24638,10/13/16,10/20/16,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,34.7,5
6442,CA-2016-101161,46538,10/13/16,10/20/16,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,99.87,3
6443,CA-2016-101161,7139,10/13/16,10/20/16,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,37.94,2
6444,CA-2016-101161,15569,10/13/16,10/20/16,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,24.9,5
6445,CA-2016-101161,33444,10/13/16,10/20/16,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,82.26,3
6446,CA-2015-151785,9031,3/5/15,3/10/15,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Chicago,Illinois,60623,Central,7.104,6
6447,US-2017-119816,17875,3/4/17,3/6/17,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,77095,Central,103.5,5
6448,US-2017-119816,33905,3/4/17,3/6/17,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,77095,Central,2.464,1
6449,US-2017-119816,41593,3/4/17,3/6/17,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,77095,Central,8.72,1
6450,CA-2015-156510,41220,9/25/15,9/29/15,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Meriden,Connecticut,6450,East,10.76,2
6451,CA-2015-156510,49688,9/25/15,9/29/15,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Meriden,Connecticut,6450,East,45.68,2
6452,CA-2015-156510,7425,9/25/15,9/29/15,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Meriden,Connecticut,6450,East,6.7,1
6453,US-2015-110261,4160,12/19/15,12/23/15,Second Class,PR-18880,Patrick Ryan,Consumer,United States,Glenview,Illinois,60025,Central,158.376,3
6454,CA-2015-125710,14288,10/8/15,10/13/15,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Houston,Texas,77036,Central,3.44,2
6455,CA-2017-161102,48535,7/31/17,8/3/17,First Class,EC-14050,Erin Creighton,Consumer,United States,San Francisco,California,94110,West,56.56,2
6456,CA-2017-161102,6219,7/31/17,8/3/17,First Class,EC-14050,Erin Creighton,Consumer,United States,San Francisco,California,94110,West,36.96,7
6457,CA-2014-110065,58537,8/5/14,8/11/14,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,New York City,New York,10009,East,135.99,1
6458,CA-2014-110065,57968,8/5/14,8/11/14,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,New York City,New York,10009,East,15.96,7
6459,US-2017-133361,38007,5/14/17,5/17/17,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215,East,3.76,2
6460,US-2017-133361,21600,5/14/17,5/17/17,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215,East,14.7,5
6461,US-2017-133361,14787,5/14/17,5/17/17,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215,East,37.2,5
6462,US-2017-133361,9673,5/14/17,5/17/17,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215,East,89.97,3
6463,US-2017-133361,9860,5/14/17,5/17/17,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215,East,261.96,2
6464,US-2017-133361,57483,5/14/17,5/17/17,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215,East,74,5
6465,US-2016-155404,51699,9/22/16,9/28/16,Standard Class,AS-10630,Ann Steele,Home Office,United States,Louisville,Kentucky,40214,South,13.28,2
6466,CA-2015-114503,17563,11/13/15,11/17/15,Standard Class,AA-10375,Allen Armold,Consumer,United States,Lebanon,Tennessee,37087,South,84.96,6
6467,CA-2017-153080,4404,5/22/17,5/25/17,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Los Angeles,California,90008,West,68.46,7
6468,CA-2016-163804,3348,12/2/16,12/8/16,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island,2908,East,2079.4,5
6469,CA-2016-163804,3231,12/2/16,12/8/16,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island,2908,East,629.95,5
6470,CA-2016-163804,31553,12/2/16,12/8/16,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island,2908,East,72.42,6
6471,CA-2015-108532,32630,8/29/15,9/2/15,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Detroit,Michigan,48234,Central,131.98,2
6472,CA-2015-108532,17248,8/29/15,9/2/15,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Detroit,Michigan,48234,Central,114.52,7
6473,CA-2014-151897,8801,6/6/14,6/10/14,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Houston,Texas,77070,Central,100.24,10
6474,CA-2016-113292,8493,3/18/16,3/20/16,Second Class,DB-13060,Dave Brooks,Consumer,United States,Columbia,Tennessee,38401,South,871.8,3
6475,CA-2014-149524,25083,1/14/14,1/15/14,First Class,BS-11590,Brendan Sweed,Corporate,United States,Philadelphia,Pennsylvania,19140,East,61.96,4
6476,CA-2017-140872,38749,6/3/17,6/10/17,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,4.554,3
6477,CA-2017-140872,53604,6/3/17,6/10/17,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,5.2,2
6478,CA-2017-140872,59265,6/3/17,6/10/17,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,205.992,1
6479,CA-2017-140872,13572,6/3/17,6/10/17,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,15.552,3
6480,CA-2017-140872,42414,6/3/17,6/10/17,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,503.96,5
6481,CA-2017-140872,54665,6/3/17,6/10/17,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,24.472,7
6482,CA-2017-140872,37229,6/3/17,6/10/17,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,241.568,2
6483,CA-2017-140872,24886,6/3/17,6/10/17,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,110.4,2
6484,CA-2017-113908,43186,6/3/17,6/9/17,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,10011,East,384.768,2
6485,CA-2017-113908,58947,6/3/17,6/9/17,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,10011,East,78.66,6
6486,CA-2017-113908,14642,6/3/17,6/9/17,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,10011,East,45.36,4
6487,CA-2015-120621,22284,3/21/15,3/26/15,Standard Class,JW-16075,Julia West,Consumer,United States,Jacksonville,North Carolina,28540,South,962.08,4
6488,CA-2015-120621,3453,3/21/15,3/26/15,Standard Class,JW-16075,Julia West,Consumer,United States,Jacksonville,North Carolina,28540,South,12.843,3
6489,CA-2015-120621,9497,3/21/15,3/26/15,Standard Class,JW-16075,Julia West,Consumer,United States,Jacksonville,North Carolina,28540,South,295.456,14
6490,US-2017-148866,25218,9/19/17,9/24/17,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10011,East,32.4,5
6491,CA-2014-149594,58872,9/15/14,9/19/14,Standard Class,MF-18250,Monica Federle,Corporate,United States,Philadelphia,Pennsylvania,19120,East,103.936,4
6492,CA-2016-113845,28836,11/20/16,11/25/16,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,32839,South,289.568,2
6493,CA-2016-113845,34191,11/20/16,11/25/16,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,32839,South,39.72,5
6494,CA-2016-113845,40548,11/20/16,11/25/16,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,32839,South,244.768,4
6495,CA-2017-111262,36458,10/28/17,11/1/17,Second Class,KH-16510,Keith Herrera,Consumer,United States,Houston,Texas,77095,Central,24,2
6496,CA-2017-111262,31849,10/28/17,11/1/17,Second Class,KH-16510,Keith Herrera,Consumer,United States,Houston,Texas,77095,Central,15.552,3
6497,CA-2017-111262,7207,10/28/17,11/1/17,Second Class,KH-16510,Keith Herrera,Consumer,United States,Houston,Texas,77095,Central,26.176,2
6498,CA-2015-103135,42854,7/24/15,7/28/15,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214,South,20.94,3
6499,CA-2015-103135,18035,7/24/15,7/28/15,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214,South,135.09,9
6500,CA-2015-103135,51562,7/24/15,7/28/15,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214,South,279.86,14
6501,CA-2015-103135,49933,7/24/15,7/28/15,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214,South,90.06,6
6502,CA-2014-129147,23551,11/2/14,11/6/14,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,539.964,6
6503,CA-2014-129147,2161,11/2/14,11/6/14,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,50.232,7
6504,CA-2014-129147,3131,11/2/14,11/6/14,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,19.242,3
6505,CA-2017-128265,18632,11/17/17,11/22/17,Second Class,VW-21775,Victoria Wilson,Corporate,United States,New York City,New York,10011,East,1247.64,3
6506,CA-2016-152331,38490,6/26/16,6/30/16,Standard Class,LD-16855,Lela Donovan,Corporate,United States,Chicago,Illinois,60653,Central,5.304,3
6507,US-2016-128909,44969,10/9/16,10/11/16,Second Class,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,19143,East,19.136,4
6508,US-2016-128909,57399,10/9/16,10/11/16,Second Class,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,19143,East,332.832,4
6509,CA-2017-102197,7184,12/20/17,12/26/17,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009,East,279.9,5
6510,CA-2017-102197,18402,12/20/17,12/26/17,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009,East,50.352,3
6511,CA-2017-102197,9181,12/20/17,12/26/17,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009,East,34.02,3
6512,CA-2017-167640,57583,3/6/17,3/10/17,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,West,23.88,6
6513,CA-2017-167640,8197,3/6/17,3/10/17,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,West,11.52,4
6514,CA-2017-167640,44706,3/6/17,3/10/17,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,West,286.93,7
6515,CA-2017-167640,58646,3/6/17,3/10/17,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,West,206.384,2
6516,US-2017-116652,49152,9/15/17,9/19/17,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,218.352,3
6517,US-2017-116652,18561,9/15/17,9/19/17,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,529.9,5
6518,US-2017-116652,31236,9/15/17,9/19/17,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,99.3,10
6519,US-2017-116652,6663,9/15/17,9/19/17,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,108.96,2
6520,US-2017-116652,43950,9/15/17,9/19/17,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,2.688,1
6521,CA-2017-138289,56943,1/16/17,1/18/17,Second Class,AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,49201,Central,5443.96,4
6522,CA-2017-138289,58565,1/16/17,1/18/17,Second Class,AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,49201,Central,302.67,3
6523,CA-2017-138289,4621,1/16/17,1/18/17,Second Class,AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,49201,Central,56.07,7
6524,CA-2016-129308,38488,7/7/16,7/13/16,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120,East,10.08,2
6525,CA-2016-129308,22690,7/7/16,7/13/16,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120,East,59.994,1
6526,CA-2016-129308,28763,7/7/16,7/13/16,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120,East,5.715,5
6527,CA-2016-129308,38293,7/7/16,7/13/16,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120,East,9.42,5
6528,CA-2016-157791,38995,12/23/16,12/28/16,Second Class,CA-11965,Carol Adams,Corporate,United States,Warwick,Rhode Island,2886,East,1999.96,4
6529,CA-2014-146864,43581,12/22/14,12/26/14,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,New York City,New York,10024,East,216.4,4
6530,CA-2014-103744,49848,2/23/14,2/27/14,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907,Central,6.936,3
6531,CA-2014-103744,6104,2/23/14,2/27/14,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907,Central,4.428,3
6532,US-2017-107384,11623,12/4/17,12/8/17,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Rochester,Minnesota,55901,Central,8.8,5
6533,US-2017-107384,40179,12/4/17,12/8/17,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Rochester,Minnesota,55901,Central,142.8,1
6534,US-2017-107384,41705,12/4/17,12/8/17,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Rochester,Minnesota,55901,Central,399.95,5
6535,CA-2014-128209,57007,11/17/14,11/22/14,Standard Class,GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215,East,2152.776,3
6536,CA-2014-128209,17196,11/17/14,11/22/14,Standard Class,GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215,East,4007.84,10
6537,CA-2014-169684,10460,10/20/14,10/23/14,First Class,FH-14365,Fred Hopkins,Corporate,United States,Knoxville,Tennessee,37918,South,328.59,3
6538,CA-2014-169684,26668,10/20/14,10/23/14,First Class,FH-14365,Fred Hopkins,Corporate,United States,Knoxville,Tennessee,37918,South,98.352,3
6539,CA-2015-109862,45650,10/25/15,10/30/15,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Newark,Delaware,19711,East,158.99,1
6540,CA-2015-109862,13856,10/25/15,10/30/15,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Newark,Delaware,19711,East,291.1,5
6541,US-2017-107888,2119,11/16/17,11/19/17,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103,West,73.68,6
6542,US-2017-107888,29897,11/16/17,11/19/17,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103,West,139.92,2
6543,US-2017-107888,45616,11/16/17,11/19/17,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103,West,107.88,3
6544,US-2017-107888,37803,11/16/17,11/19/17,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103,West,33.29,1
6545,US-2017-154872,57344,5/14/17,5/18/17,Standard Class,DP-13000,Darren Powers,Consumer,United States,Cleveland,Ohio,44105,East,58.17,5
6546,US-2017-154872,10431,5/14/17,5/18/17,Standard Class,DP-13000,Darren Powers,Consumer,United States,Cleveland,Ohio,44105,East,5.04,2
6547,US-2017-154872,24955,5/14/17,5/18/17,Standard Class,DP-13000,Darren Powers,Consumer,United States,Cleveland,Ohio,44105,East,24.784,1
6548,CA-2014-113880,25093,3/1/14,3/5/14,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126,Central,634.116,6
6549,CA-2014-113880,45254,3/1/14,3/5/14,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126,Central,17.472,3
